@relation paro.symbolic

@attribute año {2017, 2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009}
@attribute mes {Enero, Febrero, Marzo, Abril, Mayo, Junio, Julio, Agosto, Septiembre, Octubre, Noviembre, Diciembre}
@attribute sexo {hombre, mujer}
@attribute edad {mayor_25, menor_25}
@attribute sector {Actividades_administrativas_y_servicios_auxiliares, Actividades_artísticas_recreativas_y_de_entretenimiento, Actividades_de_los_hogares_como_empleadores_de_personal_doméstico, Actividades_de_organizaciones_y_organismos_extraterritoriales, Actividades_financieras_y_de_seguros, Actividades_inmobiliarias, Actividades_profesionales_científicas_y_técnicas, Actividades_sanitarias_y_de_servicios_sociales, Administración_pública_y_defensa;_seguridad_social_obligatoria, Agricultura_ganadería_silvicultura_y_pesca, Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas, Construcción, Educación, Hostelería, Industria_manufacturera, Industrias_extractivas, Información_y_comunicaciones, Otros_servicios, Sin_actividad_económica, Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación, Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado, Transporte_y_almacenamiento}
@attribute paro {si, no}


@data
2015,Abril,hombre,mayor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Abril,mujer,menor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Abril,mujer,mayor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Abril,hombre,menor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Abril,hombre,mayor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Abril,mujer,menor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Abril,mujer,mayor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Abril,hombre,menor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Abril,hombre,mayor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Abril,mujer,menor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Abril,mujer,mayor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Abril,hombre,menor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Abril,hombre,mayor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Abril,mujer,menor_25,Construcción,si
2015,Abril,mujer,mayor_25,Construcción,si
2015,Abril,hombre,menor_25,Construcción,si
2015,Abril,hombre,mayor_25,Construcción,si
2015,Abril,mujer,menor_25,Educación,si
2015,Abril,mujer,mayor_25,Educación,si
2015,Abril,hombre,menor_25,Educación,si
2015,Abril,hombre,mayor_25,Educación,si
2015,Abril,mujer,menor_25,Hostelería,si
2015,Abril,mujer,mayor_25,Hostelería,si
2015,Abril,hombre,menor_25,Hostelería,si
2015,Abril,hombre,mayor_25,Hostelería,si
2015,Abril,mujer,menor_25,Industria_manufacturera,si
2015,Abril,mujer,mayor_25,Industria_manufacturera,si
2015,Abril,hombre,menor_25,Industria_manufacturera,si
2015,Abril,hombre,mayor_25,Industria_manufacturera,si
2015,Abril,mujer,menor_25,Industrias_extractivas,si
2015,Abril,mujer,mayor_25,Industrias_extractivas,si
2015,Abril,hombre,menor_25,Industrias_extractivas,si
2015,Abril,hombre,mayor_25,Industrias_extractivas,si
2015,Abril,mujer,menor_25,Información_y_comunicaciones,si
2015,Abril,mujer,mayor_25,Información_y_comunicaciones,si
2015,Abril,hombre,menor_25,Información_y_comunicaciones,si
2015,Abril,hombre,mayor_25,Información_y_comunicaciones,si
2015,Abril,mujer,menor_25,Otros_servicios,si
2015,Abril,mujer,mayor_25,Otros_servicios,si
2015,Abril,hombre,menor_25,Otros_servicios,si
2015,Abril,hombre,mayor_25,Otros_servicios,si
2015,Abril,mujer,menor_25,Sin_actividad_económica,si
2015,Abril,mujer,mayor_25,Sin_actividad_económica,si
2015,Abril,hombre,menor_25,Sin_actividad_económica,si
2015,Abril,hombre,mayor_25,Sin_actividad_económica,si
2015,Abril,mujer,menor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Abril,mujer,mayor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Abril,hombre,menor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Abril,hombre,mayor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Abril,mujer,menor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Abril,mujer,mayor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Abril,hombre,menor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Abril,hombre,mayor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Abril,mujer,menor_25,Transporte_y_almacenamiento,si
2015,Abril,mujer,mayor_25,Transporte_y_almacenamiento,si
2015,Abril,hombre,menor_25,Transporte_y_almacenamiento,si
2015,Abril,hombre,mayor_25,Transporte_y_almacenamiento,si
2015,Marzo,mujer,menor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Marzo,mujer,mayor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Marzo,hombre,menor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Marzo,hombre,mayor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Marzo,mujer,menor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Marzo,mujer,mayor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Marzo,hombre,menor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Marzo,hombre,mayor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Marzo,mujer,menor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Marzo,mujer,mayor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Marzo,hombre,menor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Marzo,hombre,mayor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Marzo,mujer,menor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Marzo,mujer,mayor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Marzo,hombre,menor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Marzo,hombre,mayor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Marzo,mujer,menor_25,Actividades_financieras_y_de_seguros,si
2015,Marzo,mujer,mayor_25,Actividades_financieras_y_de_seguros,si
2015,Marzo,hombre,menor_25,Actividades_financieras_y_de_seguros,si
2015,Marzo,hombre,mayor_25,Actividades_financieras_y_de_seguros,si
2015,Marzo,mujer,menor_25,Actividades_inmobiliarias,si
2015,Marzo,mujer,mayor_25,Actividades_inmobiliarias,si
2015,Marzo,hombre,menor_25,Actividades_inmobiliarias,si
2015,Marzo,hombre,mayor_25,Actividades_inmobiliarias,si
2015,Marzo,mujer,menor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Marzo,mujer,mayor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Marzo,hombre,menor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Marzo,hombre,mayor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Marzo,mujer,menor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Marzo,mujer,mayor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Marzo,hombre,menor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Marzo,hombre,mayor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Marzo,mujer,menor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Marzo,mujer,mayor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Marzo,hombre,menor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Marzo,hombre,mayor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Marzo,mujer,menor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Marzo,mujer,mayor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Marzo,hombre,menor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Marzo,hombre,mayor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Marzo,mujer,menor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Marzo,mujer,mayor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Marzo,hombre,menor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Marzo,hombre,mayor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Marzo,mujer,menor_25,Construcción,si
2015,Marzo,mujer,mayor_25,Construcción,si
2015,Marzo,hombre,menor_25,Construcción,si
2015,Marzo,hombre,mayor_25,Construcción,si
2015,Marzo,mujer,menor_25,Educación,si
2015,Marzo,mujer,mayor_25,Educación,si
2015,Marzo,hombre,menor_25,Educación,si
2015,Marzo,hombre,mayor_25,Educación,si
2015,Marzo,mujer,menor_25,Hostelería,si
2015,Marzo,mujer,mayor_25,Hostelería,si
2015,Marzo,hombre,menor_25,Hostelería,si
2015,Marzo,hombre,mayor_25,Hostelería,si
2015,Marzo,mujer,menor_25,Industria_manufacturera,si
2015,Marzo,mujer,mayor_25,Industria_manufacturera,si
2015,Marzo,hombre,menor_25,Industria_manufacturera,si
2015,Marzo,hombre,mayor_25,Industria_manufacturera,si
2015,Marzo,mujer,menor_25,Industrias_extractivas,si
2015,Marzo,mujer,mayor_25,Industrias_extractivas,si
2015,Marzo,hombre,menor_25,Industrias_extractivas,si
2015,Marzo,hombre,mayor_25,Industrias_extractivas,si
2015,Marzo,mujer,menor_25,Información_y_comunicaciones,si
2015,Marzo,mujer,mayor_25,Información_y_comunicaciones,si
2015,Marzo,hombre,menor_25,Información_y_comunicaciones,si
2015,Marzo,hombre,mayor_25,Información_y_comunicaciones,si
2015,Marzo,mujer,menor_25,Otros_servicios,si
2015,Marzo,mujer,mayor_25,Otros_servicios,si
2015,Marzo,hombre,menor_25,Otros_servicios,si
2015,Marzo,hombre,mayor_25,Otros_servicios,si
2015,Marzo,mujer,menor_25,Sin_actividad_económica,si
2015,Marzo,mujer,mayor_25,Sin_actividad_económica,si
2015,Marzo,hombre,menor_25,Sin_actividad_económica,si
2015,Marzo,hombre,mayor_25,Sin_actividad_económica,si
2015,Marzo,mujer,menor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Marzo,mujer,mayor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Marzo,hombre,menor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Marzo,hombre,mayor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Marzo,mujer,menor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Marzo,mujer,mayor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Marzo,hombre,menor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Marzo,hombre,mayor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Marzo,mujer,menor_25,Transporte_y_almacenamiento,si
2015,Marzo,mujer,mayor_25,Transporte_y_almacenamiento,si
2015,Marzo,hombre,menor_25,Transporte_y_almacenamiento,si
2015,Marzo,hombre,mayor_25,Transporte_y_almacenamiento,si
2015,Febrero,mujer,menor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Febrero,mujer,mayor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Febrero,hombre,menor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Febrero,hombre,mayor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Febrero,mujer,menor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Febrero,mujer,mayor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Febrero,hombre,menor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Febrero,hombre,mayor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Febrero,mujer,menor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Febrero,mujer,mayor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Febrero,hombre,menor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Febrero,hombre,mayor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Febrero,mujer,menor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Febrero,mujer,mayor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Febrero,hombre,menor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Febrero,hombre,mayor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Febrero,mujer,menor_25,Actividades_financieras_y_de_seguros,si
2015,Febrero,mujer,mayor_25,Actividades_financieras_y_de_seguros,si
2015,Febrero,hombre,menor_25,Actividades_financieras_y_de_seguros,si
2015,Febrero,hombre,mayor_25,Actividades_financieras_y_de_seguros,si
2015,Febrero,mujer,menor_25,Actividades_inmobiliarias,si
2015,Febrero,mujer,mayor_25,Actividades_inmobiliarias,si
2015,Febrero,hombre,menor_25,Actividades_inmobiliarias,si
2015,Febrero,hombre,mayor_25,Actividades_inmobiliarias,si
2015,Febrero,mujer,menor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Febrero,mujer,mayor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Febrero,hombre,menor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Febrero,hombre,mayor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Febrero,mujer,menor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Febrero,mujer,mayor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Febrero,hombre,menor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Febrero,hombre,mayor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Febrero,mujer,menor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Febrero,mujer,mayor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Febrero,hombre,menor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Febrero,hombre,mayor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Febrero,mujer,menor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Febrero,mujer,mayor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Febrero,hombre,menor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Febrero,hombre,mayor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Febrero,mujer,menor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Febrero,mujer,mayor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Febrero,hombre,menor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Febrero,hombre,mayor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Febrero,mujer,menor_25,Construcción,si
2015,Febrero,mujer,mayor_25,Construcción,si
2015,Febrero,hombre,menor_25,Construcción,si
2015,Febrero,hombre,mayor_25,Construcción,si
2015,Febrero,mujer,menor_25,Educación,si
2015,Febrero,mujer,mayor_25,Educación,si
2015,Febrero,hombre,menor_25,Educación,si
2015,Febrero,hombre,mayor_25,Educación,si
2015,Febrero,mujer,menor_25,Hostelería,si
2015,Febrero,mujer,mayor_25,Hostelería,si
2015,Febrero,hombre,menor_25,Hostelería,si
2015,Febrero,hombre,mayor_25,Hostelería,si
2015,Febrero,mujer,menor_25,Industria_manufacturera,si
2015,Febrero,mujer,mayor_25,Industria_manufacturera,si
2015,Febrero,hombre,menor_25,Industria_manufacturera,si
2015,Febrero,hombre,mayor_25,Industria_manufacturera,si
2015,Febrero,mujer,menor_25,Industrias_extractivas,si
2015,Febrero,mujer,mayor_25,Industrias_extractivas,si
2015,Febrero,hombre,menor_25,Industrias_extractivas,si
2015,Febrero,hombre,mayor_25,Industrias_extractivas,si
2015,Febrero,mujer,menor_25,Información_y_comunicaciones,si
2015,Febrero,mujer,mayor_25,Información_y_comunicaciones,si
2015,Febrero,hombre,menor_25,Información_y_comunicaciones,si
2015,Febrero,hombre,mayor_25,Información_y_comunicaciones,si
2015,Febrero,mujer,menor_25,Otros_servicios,si
2015,Febrero,mujer,mayor_25,Otros_servicios,si
2015,Febrero,hombre,menor_25,Otros_servicios,si
2015,Febrero,hombre,mayor_25,Otros_servicios,si
2015,Febrero,mujer,menor_25,Sin_actividad_económica,si
2015,Febrero,mujer,mayor_25,Sin_actividad_económica,si
2015,Febrero,hombre,menor_25,Sin_actividad_económica,si
2015,Febrero,hombre,mayor_25,Sin_actividad_económica,si
2015,Febrero,mujer,menor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Febrero,mujer,mayor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Febrero,hombre,menor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Febrero,hombre,mayor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Febrero,mujer,menor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Febrero,mujer,mayor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Febrero,hombre,menor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Febrero,hombre,mayor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Febrero,mujer,menor_25,Transporte_y_almacenamiento,si
2015,Febrero,mujer,mayor_25,Transporte_y_almacenamiento,si
2015,Febrero,hombre,menor_25,Transporte_y_almacenamiento,si
2015,Febrero,hombre,mayor_25,Transporte_y_almacenamiento,si
2015,Enero,mujer,menor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Enero,mujer,mayor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Enero,hombre,menor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Enero,hombre,mayor_25,Actividades_administrativas_y_servicios_auxiliares,si
2015,Enero,mujer,menor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Enero,mujer,mayor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Enero,hombre,menor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Enero,hombre,mayor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2015,Enero,mujer,menor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Enero,mujer,mayor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Enero,hombre,menor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Enero,hombre,mayor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2015,Enero,mujer,menor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Enero,mujer,mayor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Enero,hombre,menor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Enero,hombre,mayor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2015,Enero,mujer,menor_25,Actividades_financieras_y_de_seguros,si
2015,Enero,mujer,mayor_25,Actividades_financieras_y_de_seguros,si
2015,Enero,hombre,menor_25,Actividades_financieras_y_de_seguros,si
2015,Enero,hombre,mayor_25,Actividades_financieras_y_de_seguros,si
2015,Enero,mujer,menor_25,Actividades_inmobiliarias,si
2015,Enero,mujer,mayor_25,Actividades_inmobiliarias,si
2015,Enero,hombre,menor_25,Actividades_inmobiliarias,si
2015,Enero,hombre,mayor_25,Actividades_inmobiliarias,si
2015,Enero,mujer,menor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Enero,mujer,mayor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Enero,hombre,menor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Enero,hombre,mayor_25,Actividades_profesionales_científicas_y_técnicas,si
2015,Enero,mujer,menor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Enero,mujer,mayor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Enero,hombre,menor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Enero,hombre,mayor_25,Actividades_sanitarias_y_de_servicios_sociales,si
2015,Enero,mujer,menor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Enero,mujer,mayor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Enero,hombre,menor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Enero,hombre,mayor_25,Administración_pública_y_defensa;_seguridad_social_obligatoria,si
2015,Enero,mujer,menor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Enero,mujer,mayor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Enero,hombre,menor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Enero,hombre,mayor_25,Agricultura_ganadería_silvicultura_y_pesca,si
2015,Enero,mujer,menor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Enero,mujer,mayor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Enero,hombre,menor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Enero,hombre,mayor_25,Comercio_al_por_mayores_y_al_por_menores;_reparación_de_vehículos_de_motor_y_motocicletas,si
2015,Enero,mujer,menor_25,Construcción,si
2015,Enero,mujer,mayor_25,Construcción,si
2015,Enero,hombre,menor_25,Construcción,si
2015,Enero,hombre,mayor_25,Construcción,si
2015,Enero,mujer,menor_25,Educación,si
2015,Enero,mujer,mayor_25,Educación,si
2015,Enero,hombre,menor_25,Educación,si
2015,Enero,hombre,mayor_25,Educación,si
2015,Enero,mujer,menor_25,Hostelería,si
2015,Enero,mujer,mayor_25,Hostelería,si
2015,Enero,hombre,menor_25,Hostelería,si
2015,Enero,hombre,mayor_25,Hostelería,si
2015,Enero,mujer,menor_25,Industria_manufacturera,si
2015,Enero,mujer,mayor_25,Industria_manufacturera,si
2015,Enero,hombre,menor_25,Industria_manufacturera,si
2015,Enero,hombre,mayor_25,Industria_manufacturera,si
2015,Enero,mujer,menor_25,Industrias_extractivas,si
2015,Enero,mujer,mayor_25,Industrias_extractivas,si
2015,Enero,hombre,menor_25,Industrias_extractivas,si
2015,Enero,hombre,mayor_25,Industrias_extractivas,si
2015,Enero,mujer,menor_25,Información_y_comunicaciones,si
2015,Enero,mujer,mayor_25,Información_y_comunicaciones,si
2015,Enero,hombre,menor_25,Información_y_comunicaciones,si
2015,Enero,hombre,mayor_25,Información_y_comunicaciones,si
2015,Enero,mujer,menor_25,Otros_servicios,si
2015,Enero,mujer,mayor_25,Otros_servicios,si
2015,Enero,hombre,menor_25,Otros_servicios,si
2015,Enero,hombre,mayor_25,Otros_servicios,si
2015,Enero,mujer,menor_25,Sin_actividad_económica,si
2015,Enero,mujer,mayor_25,Sin_actividad_económica,si
2015,Enero,hombre,menor_25,Sin_actividad_económica,si
2015,Enero,hombre,mayor_25,Sin_actividad_económica,si
2015,Enero,mujer,menor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Enero,mujer,mayor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Enero,hombre,menor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Enero,hombre,mayor_25,Suministros_de_agua_actividades_de_saneamiento_gestión_de_residuos_y_descontaminación,si
2015,Enero,mujer,menor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Enero,mujer,mayor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Enero,hombre,menor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Enero,hombre,mayor_25,Suministros_de_energía_eléctrica_gas_vapor_y_aire_acondicionado,si
2015,Enero,mujer,menor_25,Transporte_y_almacenamiento,si
2015,Enero,mujer,mayor_25,Transporte_y_almacenamiento,si
2015,Enero,hombre,menor_25,Transporte_y_almacenamiento,si
2015,Enero,hombre,mayor_25,Transporte_y_almacenamiento,si
2014,Diciembre,mujer,menor_25,Actividades_administrativas_y_servicios_auxiliares,si
2014,Diciembre,mujer,mayor_25,Actividades_administrativas_y_servicios_auxiliares,si
2014,Diciembre,hombre,menor_25,Actividades_administrativas_y_servicios_auxiliares,si
2014,Diciembre,hombre,mayor_25,Actividades_administrativas_y_servicios_auxiliares,si
2014,Diciembre,mujer,menor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2014,Diciembre,mujer,mayor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2014,Diciembre,hombre,menor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2014,Diciembre,hombre,mayor_25,Actividades_artísticas_recreativas_y_de_entretenimiento,si
2014,Diciembre,mujer,menor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2014,Diciembre,mujer,mayor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2014,Diciembre,hombre,menor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2014,Diciembre,hombre,mayor_25,Actividades_de_los_hogares_como_empleadores_de_personal_doméstico,si
2014,Diciembre,mujer,menor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2014,Diciembre,mujer,mayor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2014,Diciembre,hombre,menor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2014,Diciembre,hombre,mayor_25,Actividades_de_organizaciones_y_organismos_extraterritoriales,si
2014,Diciembre,mujer,menor_25,Actividades_financieras_y_de_seguros,si
2014,Diciembre,mujer,mayor_25,Actividades_financieras_y_de_seguros,si
2014,Diciembre,hombre,menor_25,Actividades_financieras_y_de_seguros,si
2014,Diciembre,hombre,mayor_25,Actividades_financieras_y_de_seguros,si
2014,Diciembre,mujer,menor_25,Actividades_inmobiliarias,si
2014,Diciembre,mujer,mayor_25,Actividades_inmobiliarias,si
2014,Diciembre,hombre,menor_25,Actividades_inmobiliarias,si
2014,Diciembre,hombre,mayor_25,Actividades_inmobiliarias,si
2014,Diciembre,mujer,menor_25,Actividades_profesionales_científicas_y_técnicas,si
